"","algorithm","file_id","effect_size","p_value","mean","median"
"77","NB","lucene-3.0.0_exp_43_train",1,2.30427755305367e-06,0.054054054054054,0.054054054054054
"78","RF","lucene-3.0.0_exp_43_train",-0.225806451612903,0.294840270444512,0.181530664553785,0.202094240837696
"79","LR","lucene-3.0.0_exp_43_train",0.548387096774194,0.00976412629249758,0.161048689138577,0.161048689138577
"80","DT","lucene-3.0.0_exp_43_train",0.741935483870968,0.000462656158101351,0.152623211446741,0.152623211446741
"81","nsga3","wicket-1.3.0-beta2_exp_51_train",0,1,0.227352251094617,0.237791932059448
"82","NB","wicket-1.3.0-beta2_exp_51_train",0.032258064516129,0.890550826937973,0.236486486486487,0.236486486486487
"83","RF","wicket-1.3.0-beta2_exp_51_train",0.635483870967742,0.00292706325274118,0.184095266830698,0.183509061786629
"84","LR","wicket-1.3.0-beta2_exp_51_train",1,2.30664605449215e-06,0.13903743315508,0.13903743315508
"85","DT","wicket-1.3.0-beta2_exp_51_train",0.935483870967742,9.92864302498642e-06,0.161929371231697,0.161929371231697
"86","nsga3","wicket-1.3.0-incubating-beta-1_exp_0_train",-1.82915398777393e-18,1,0.406569238839215,0.411347517730496
"87","NB","wicket-1.3.0-incubating-beta-1_exp_0_train",0.935483870967742,9.91071868264383e-06,0.349442379182156,0.349442379182156
"88","RF","wicket-1.3.0-incubating-beta-1_exp_0_train",0.541935483870968,0.0112388360494258,0.394193131464933,0.393064109143786
"89","LR","wicket-1.3.0-incubating-beta-1_exp_0_train",0.741935483870968,0.000462387541836657,0.388297872340426,0.388297872340426
"90","DT","wicket-1.3.0-incubating-beta-1_exp_0_train",1,2.30191107331684e-06,0.289808917197452,0.289808917197452
"91","nsga3","all",1.01058134754738e-18,1,0.379706452461464,0.391499929448286
"92","NB","all",0.705564516129032,5.51718945937458e-51,0.188561028018852,0.190258657941848
"93","RF","all",-0.0402177419354839,0.392044832089466,0.378438967255756,0.405005219206681
"94","LR","all",0.206290322580645,1.1279793784664e-05,0.323107535796423,0.351782718045772
"95","DT","all",0.161967741935484,0.000565641016634883,0.339669692000548,0.368125923907209
