"","algorithm","file_id","effect_size","p_value","mean","median"
"36","nsga3","hbase-0.95.0_exp_3_train",0,1,0.270541160558694,0.26583005824974
"37","NB","hbase-0.95.0_exp_3_train",1,2.30664605449215e-06,0.0497505250859498,0.0497505250859498
"38","RF","hbase-0.95.0_exp_3_train",-0.838709677419355,1.34385941982408e-05,0.333590699045976,0.343426697134407
"39","LR","hbase-0.95.0_exp_3_train",0.612903225806452,0.00385545597676465,0.23237178620839,0.23237178620839
"40","DT","hbase-0.95.0_exp_3_train",-1,2.30664605449215e-06,0.370981897798025,0.370981897798025
"41","nsga3","hive-0.10.0_exp_19_train",0,1,0.286832616253712,0.297780629389449
"42","NB","hive-0.10.0_exp_19_train",1,2.30664605449215e-06,0.0025864571173004,0.0025864571173004
"43","RF","hive-0.10.0_exp_19_train",0.890322580645161,2.02836606974642e-06,0.229948452084863,0.228989646903937
"44","LR","hive-0.10.0_exp_19_train",1,2.30664605449215e-06,-0.0926328310247829,-0.0926328310247829
"45","DT","hive-0.10.0_exp_19_train",0.935483870967742,9.92864302498642e-06,0.21707608366667,0.21707608366667
"46","nsga3","hive-0.9.0_exp_47_train",0,1,0.362728928579855,0.348379860244602
"47","NB","hive-0.9.0_exp_47_train",1,2.30664605449215e-06,0.215683439755338,0.215683439755338
"48","RF","hive-0.9.0_exp_47_train",0.306451612903226,0.153600795986249,0.335506638398868,0.333169852049535
"49","LR","hive-0.9.0_exp_47_train",0.741935483870968,0.000462924884319229,0.30721345437581,0.30721345437581
"50","DT","hive-0.9.0_exp_47_train",-0.290322580645161,0.173582343435573,0.387964206400405,0.387964206400405
"51","nsga3","jruby-1.1_exp_30_train",0,1,0.409181011199121,0.408487008780694
"52","NB","jruby-1.1_exp_30_train",1,2.30664605449215e-06,0.161922605145488,0.161922605145488
"53","RF","jruby-1.1_exp_30_train",-0.967741935483871,3.38952993185418e-08,0.460123477626822,0.459609345474918
"54","LR","jruby-1.1_exp_30_train",-0.67741935483871,0.00139566488145061,0.433381165630642,0.433381165630642
"55","DT","jruby-1.1_exp_30_train",0.935483870967742,9.92864302498642e-06,0.310406496197421,0.310406496197421
"56","nsga3","jruby-1.4.0_exp_41_train",0,1,0.332053109078809,0.329786503205436
"57","NB","jruby-1.4.0_exp_41_train",1,2.30664605449215e-06,0.206026587394454,0.206026587394454
"58","RF","jruby-1.4.0_exp_41_train",-0.251612903225806,0.24682422631339,0.34003136743747,0.338888823943333
"59","LR","jruby-1.4.0_exp_41_train",0.483870967741935,0.022716782112225,0.313942976157099,0.313942976157099
"60","DT","jruby-1.4.0_exp_41_train",1,2.30664605449215e-06,0.23242022070847,0.23242022070847
"61","nsga3","jruby-1.5.0_exp_61_train",0,1,0.281581933017421,0.285425533666383
"62","NB","jruby-1.5.0_exp_61_train",0.870967741935484,3.9067268808342e-05,0.173020760426965,0.173020760426965
"63","RF","jruby-1.5.0_exp_61_train",-0.141935483870968,0.519916335554786,0.301219524748174,0.306109775921047
"64","LR","jruby-1.5.0_exp_61_train",1,2.30664605449215e-06,0.0629155499375247,0.0629155499375247
"65","DT","jruby-1.5.0_exp_61_train",-0.206451612903226,0.337653333821883,0.297421982908005,0.300355844447709
"66","nsga3","lucene-2.3.0_exp_57_train",-1.82915398777393e-18,1,0.197310014557095,0.181140487644595
"67","NB","lucene-2.3.0_exp_57_train",1,2.30427755305367e-06,0.0369612321382957,0.0369612321382957
"68","RF","lucene-2.3.0_exp_57_train",-0.812903225806452,0.000138854415149531,0.269355791936702,0.279915357234999
"69","LR","lucene-2.3.0_exp_57_train",1,2.30427755305367e-06,0,0
"70","DT","lucene-2.3.0_exp_57_train",-0.741935483870968,0.000462656158101351,0.271788599984414,0.271788599984414
"71","nsga3","lucene-2.9.0_exp_11_train",-1.82915398777393e-18,1,0.322924965585892,0.32307467626459
"72","NB","lucene-2.9.0_exp_11_train",1,2.30427755305367e-06,0.0464344414155207,0.0464344414155207
"73","RF","lucene-2.9.0_exp_11_train",-0.993548387096774,3.15772670753242e-06,0.429167458322387,0.415021726557201
"74","LR","lucene-2.9.0_exp_11_train",1,2.30427755305367e-06,0.0012394617073626,0.0012394617073626
"75","DT","lucene-2.9.0_exp_11_train",-0.419354838709677,0.0485573785183761,0.328551627193558,0.328551627193558
"76","nsga3","lucene-3.0.0_exp_43_train",0,1,0.15418100183747,0.162444538173897
"77","NB","lucene-3.0.0_exp_43_train",0.354838709677419,0.0955986110185124,0.140439536365329,0.140439536365329
"78","RF","lucene-3.0.0_exp_43_train",-0.0967741935483871,0.664694358664758,0.151091967058085,0.171589123808615
"79","LR","lucene-3.0.0_exp_43_train",0.354838709677419,0.0955986110185124,0.138413110426978,0.138413110426978
"80","DT","lucene-3.0.0_exp_43_train",0.548387096774194,0.00976735960893162,0.13434977103035,0.13434977103035
"81","nsga3","wicket-1.3.0-beta2_exp_51_train",0,1,0.202852560474766,0.21567404155354
"82","NB","wicket-1.3.0-beta2_exp_51_train",0.0967741935483871,0.657475616894334,0.203954278592915,0.203954278592915
"83","RF","wicket-1.3.0-beta2_exp_51_train",-0.187096774193548,0.392861411626042,0.21984998695827,0.221015322230034
"84","LR","wicket-1.3.0-beta2_exp_51_train",1,2.30664605449215e-06,0.108027215839015,0.108027215839015
"85","DT","wicket-1.3.0-beta2_exp_51_train",0.0967741935483871,0.657475616894334,0.203479754561977,0.203479754561977
"86","nsga3","wicket-1.3.0-incubating-beta-1_exp_0_train",1.82915398777393e-18,1,0.361723343820314,0.365287415617763
"87","NB","wicket-1.3.0-incubating-beta-1_exp_0_train",0.935483870967742,9.91071868264383e-06,0.29597123310598,0.29597123310598
"88","RF","wicket-1.3.0-incubating-beta-1_exp_0_train",0.270967741935484,0.207668821850911,0.35934565645872,0.360912979869114
"89","LR","wicket-1.3.0-incubating-beta-1_exp_0_train",0.741935483870968,0.000462387541836657,0.343626528878733,0.343626528878733
"90","DT","wicket-1.3.0-incubating-beta-1_exp_0_train",1,2.30191107331684e-06,0.261670923646897,0.261670923646897
"91","nsga3","all",-3.75798462688927e-19,1,0.309141424554765,0.318271826751112
"92","NB","all",0.695241935483871,1.48194093404257e-49,0.151535275427442,0.167471682786226
"93","RF","all",-0.113161290322581,0.0160133007244416,0.316021453157701,0.338585412760984
"94","LR","all",0.363064516129032,1.09023927327962e-14,0.197568342792354,0.226994583286209
"95","DT","all",0.184677419354839,8.45973899317368e-05,0.269795026510429,0.300355844447709
