"","algorithm","file_id","effect_size","p_value","mean","median"
"84","FFT","hive-0.9.0",0.225806451612903,0.291089028647746,0.404354588,0.404354588
"85","nsga3","jruby-1.1",-3.66880025463643e-18,1,0.46658839093404,0.48
"86","DFDP","jruby-1.1",0.254942767950052,0.0857379472673086,0.440753750149633,0.44
"87","RF","jruby-1.1",0.406451612903226,0.0574665272174844,0.437632840618065,0.438625469620417
"88","LR","jruby-1.1",0.161290322580645,0.453200207143538,0.455089820359281,0.455089820359281
"89","DT","jruby-1.1",1,2.64021796551734e-06,0.3760693052198,0.377643504531722
"90","NB","jruby-1.1",1,2.24340222088482e-06,0.0846560846560846,0.0846560846560846
"91","FFT","jruby-1.1",1,2.24340222088482e-06,0.413333333,0.413333333
"92","nsga3","jruby-1.4.0",-3.66880025463643e-18,1,0.297382935075645,0.30316742081448
"93","DFDP","jruby-1.4.0",-1,1.36766780691938e-11,0.376340127856653,0.37542662116041
"94","RF","jruby-1.4.0",-1,2.62435356203736e-06,0.384219905869482,0.392919799498747
"95","LR","jruby-1.4.0",0.0967741935483871,0.656950133995783,0.299492385786802,0.299492385786802
"96","DT","jruby-1.4.0",-1,2.61119369116913e-06,0.354410588177436,0.352763105056683
"97","NB","jruby-1.4.0",1,2.22034757405716e-06,0.164948453608247,0.164948453608247
"98","FFT","jruby-1.4.0",-1,2.22034757405716e-06,0.363171355,0.363171355
"99","nsga3","jruby-1.5.0",-7.26065712929002e-18,1,0.182763896133506,0.171683389074693
"100","DFDP","jruby-1.5.0",-0.987513007284079,2.20688418476656e-11,0.323322501213396,0.324324324324324
"101","RF","jruby-1.5.0",-1,2.18840237217522e-06,0.324782902084991,0.324915421693961
"102","LR","jruby-1.5.0",1,1.83982439072252e-06,0.109090909090909,0.109090909090909
"103","DT","jruby-1.5.0",-0.870967741935484,3.64611506039767e-05,0.285523450957588,0.283261802575107
"104","NB","jruby-1.5.0",1,1.83982439072252e-06,0.158730158730159,0.158730158730159
"105","FFT","jruby-1.5.0",-0.870967741935484,3.28494680484926e-05,0.23255814,0.23255814
"106","nsga3","lucene-2.3.0",2.50170907735123e-17,1,0.43807631678784,0.438116100766703
"107","DFDP","lucene-2.3.0",-1,5.92553500473863e-12,0.47073136487006,0.470334412081985
"108","RF","lucene-2.3.0",-1,5.46969736742202e-07,0.47659209230782,0.478342365268702
"109","LR","lucene-2.3.0",1,4.40369393586879e-07,0.3327239488117,0.3327239488117
"110","DT","lucene-2.3.0",1,4.40369393586879e-07,0.361673414304993,0.361673414304993
"111","NB","lucene-2.3.0",1,4.40369393586879e-07,0.028169014084507,0.028169014084507
"112","FFT","lucene-2.3.0",-1,4.40369393586879e-07,0.442477876,0.442477876
"113","nsga3","lucene-2.9.0",-3.66880025463643e-18,1,0.377168365975922,0.379501385041551
"114","DFDP","lucene-2.9.0",-1,1.31627341227536e-11,0.511755519085429,0.513409961685824
"115","RF","lucene-2.9.0",-1,2.45001464464032e-06,0.539338252107773,0.538263051575027
"116","LR","lucene-2.9.0",1,2.066579899191e-06,0.207687120701281,0.207687120701281
"117","DT","lucene-2.9.0",0.554838709677419,0.00904090800502285,0.371027345870504,0.372262773722628
"118","NB","lucene-2.9.0",1,2.066579899191e-06,0.206477732793522,0.206477732793522
"119","FFT","lucene-2.9.0",0.548387096774194,0.00942756075350603,0.370497427,0.370497427
"120","nsga3","lucene-3.0.0",1.80082483423479e-17,1,0.158108031446051,0.155425219941349
"121","DFDP","lucene-3.0.0",0.542143600416233,0.000245599032366003,0.128874640572931,0.126126126126126
"122","RF","lucene-3.0.0",0.690322580645161,0.0011426335630702,0.121640062064467,0.122589531680441
"123","LR","lucene-3.0.0",1,1.99833786697533e-06,0.083088543852287,0.083088543852287
"124","DT","lucene-3.0.0",0.290322580645161,0.173924338962801,0.138432646725002,0.141414141414141
"125","NB","lucene-3.0.0",1,1.99833786697533e-06,0.0718480138169257,0.0718480138169257
