"file_id","group","algorithm","mean","median"
"groovy-1_6_BETA_1_exp_53_train",2,"nsga3",0.604657358798925,0.596825947841843
"groovy-1_6_BETA_1_exp_53_train",3,"RF",0.537046757911936,0.533513966678064
"groovy-1_6_BETA_1_exp_53_train",1,"LR",0.722191601102124,0.722191601102124
"groovy-1_6_BETA_1_exp_53_train",4,"NB",0.0349476642880046,0.0349476642880046
"groovy-1_6_BETA_1_exp_53_train",3,"DT",0.537675972048069,0.522868408682851
"hbase-0.94.0_exp_25_train",1,"nsga3",0.569656891795269,0.563400501635811
"hbase-0.94.0_exp_25_train",2,"RF",0.454432986078355,0.45353243300105
"hbase-0.94.0_exp_25_train",4,"LR",0.228382162488272,0.228382162488272
"hbase-0.94.0_exp_25_train",5,"NB",0.125260368620924,0.125260368620924
"hbase-0.94.0_exp_25_train",3,"DT",0.422670075563998,0.416704934965158
"hbase-0.95.0_exp_3_train",1,"nsga3",0.632706821946576,0.628565695504674
"hbase-0.95.0_exp_3_train",4,"RF",0.550609976604182,0.550160541341923
"hbase-0.95.0_exp_3_train",2,"LR",0.612047174880825,0.612047174880825
"hbase-0.95.0_exp_3_train",5,"NB",0.111249204770684,0.111249204770684
"hbase-0.95.0_exp_3_train",3,"DT",0.556136314151161,0.554766537886797
"hive-0.10.0_exp_19_train",1,"nsga3",0.738888586127236,0.750012644997831
"hive-0.10.0_exp_19_train",2,"RF",0.574096185901308,0.571402285997797
"hive-0.10.0_exp_19_train",4,"LR",0.221994136934808,0.221994136934808
"hive-0.10.0_exp_19_train",5,"NB",0.0683788363565433,0.0683788363565433
"hive-0.10.0_exp_19_train",3,"DT",0.570201423802815,0.568383936901549
"hive-0.9.0_exp_47_train",1,"nsga3",0.729988413217032,0.728816529845055
"hive-0.9.0_exp_47_train",4,"RF",0.64461152564485,0.64144312269648
"hive-0.9.0_exp_47_train",2,"LR",0.700673658654825,0.700673658654825
"hive-0.9.0_exp_47_train",5,"NB",0.41925540182574,0.41925540182574
"hive-0.9.0_exp_47_train",3,"DT",0.650917760365697,0.649786761690087
"jruby-1.1_exp_30_train",2,"nsga3",0.541621848376668,0.544003781515738
"jruby-1.1_exp_30_train",4,"RF",0.486603644998657,0.486614192476636
"jruby-1.1_exp_30_train",1,"LR",0.656649894403907,0.656649894403907
"jruby-1.1_exp_30_train",5,"NB",0.197079060139374,0.197079060139374
"jruby-1.1_exp_30_train",3,"DT",0.520057559761614,0.520752403197458
"jruby-1.4.0_exp_41_train",1,"nsga3",0.758099530918379,0.762642270064435
"jruby-1.4.0_exp_41_train",3,"RF",0.703274035837692,0.701254261391486
"jruby-1.4.0_exp_41_train",2,"LR",0.748936483898114,0.748936483898114
"jruby-1.4.0_exp_41_train",5,"NB",0.311303628440828,0.311303628440828
"jruby-1.4.0_exp_41_train",4,"DT",0.692569357473511,0.695293966551754
"jruby-1.5.0_exp_61_train",1,"nsga3",0.655791779324158,0.64878103705349
"jruby-1.5.0_exp_61_train",3,"RF",0.455791335348636,0.45577392372806
"jruby-1.5.0_exp_61_train",5,"LR",0.347517902092378,0.347517902092378
"jruby-1.5.0_exp_61_train",4,"NB",0.445528940534587,0.445528940534587
"jruby-1.5.0_exp_61_train",2,"DT",0.489374230430012,0.490613740479599
"lucene-2.3.0_exp_57_train",2,"nsga3",0.627938546599691,0.610373607903445
"lucene-2.3.0_exp_57_train",1,"RF",0.673275957847597,0.67100149813658
"lucene-2.3.0_exp_57_train",5,"LR",0,0
"lucene-2.3.0_exp_57_train",4,"NB",0.120657982765021,0.120657982765021
"lucene-2.3.0_exp_57_train",3,"DT",0.569239970217474,0.569267267775012
"lucene-2.9.0_exp_11_train",2,"nsga3",0.743494110611397,0.742270569482872
"lucene-2.9.0_exp_11_train",1,"RF",0.80404001927188,0.806765252454139
"lucene-2.9.0_exp_11_train",4,"LR",0.0820031936605919,0.0820031936605919
"lucene-2.9.0_exp_11_train",5,"NB",0.0802879485718721,0.0802879485718721
"lucene-2.9.0_exp_11_train",3,"DT",0.707167819596871,0.705541934951271
"lucene-3.0.0_exp_43_train",2,"nsga3",0.492666559792232,0.491644953183011
"lucene-3.0.0_exp_43_train",5,"RF",0.116483169281332,0.116484284549006
"lucene-3.0.0_exp_43_train",1,"LR",0.58710583185706,0.58710583185706
"lucene-3.0.0_exp_43_train",4,"NB",0.167412649205929,0.167412649205929
"lucene-3.0.0_exp_43_train",3,"DT",0.255895953552366,0.249999565988603
"wicket-1.3.0-beta2_exp_51_train",2,"nsga3",0.475068361276871,0.481089852590789
"wicket-1.3.0-beta2_exp_51_train",5,"RF",0,0
"wicket-1.3.0-beta2_exp_51_train",3,"LR",0.383110594590645,0.383110594590645
"wicket-1.3.0-beta2_exp_51_train",1,"NB",0.558843663946593,0.558843663946593
"wicket-1.3.0-beta2_exp_51_train",4,"DT",0.235460890183497,0.233841812979496
"wicket-1.3.0-incubating-beta-1_exp_0_train",2,"nsga3",0.577909639825166,0.580083044120602
"wicket-1.3.0-incubating-beta-1_exp_0_train",4,"RF",0.540615876623049,0.541905545151861
"wicket-1.3.0-incubating-beta-1_exp_0_train",1,"LR",0.703550479775242,0.703550479775242
"wicket-1.3.0-incubating-beta-1_exp_0_train",2,"NB",0.584097678054044,0.584097678054044
"wicket-1.3.0-incubating-beta-1_exp_0_train",3,"DT",0.553994259303917,0.552402586396237
"All",1,"nsga3",0.620413138774548,0.625204896202922
"All",2,"RF",0.493007017669679,0.531612901260235
"All",2,"LR",0.521436995527014,0.645211249976453
"All",3,"NB",0.365141938443414,0.365279515133284
"All",2,"DT",0.518544726849703,0.541349392640311
