"","algorithm","file_id","effect_size","p_value","mean","median"
"36","nsga3","derby-10.3.1.4",7.21169316021003e-18,1,0.292621217363653,0.30175338895712
"37","DFDP","derby-10.3.1.4",-0.989594172736733,2.26637942316991e-11,0.40165938883835,0.399296840563559
"38","RF","derby-10.3.1.4",-0.974193548387097,4.87723536552459e-06,0.395228095561667,0.393594250030825
"39","LR","derby-10.3.1.4",0.354838709677419,0.0955253387179859,0.249660564370259,0.249660564370259
"40","DT","derby-10.3.1.4",0.935483870967742,9.88388122675086e-06,0.230030943928537,0.230030943928537
"41","NB","derby-10.3.1.4",1,2.29482375090894e-06,0.075048261342691,0.075048261342691
"42","FFT","derby-10.3.1.4",1,2.29482375090894e-06,0.15622923,0.15622923
"43","nsga3","groovy-1_5_7",0,1,0.27678944202565,0.272573041109845
"44","DFDP","groovy-1_5_7",0.235023041474654,0.156134282120709,0.261682005551775,0.262954864361906
"45","RF","groovy-1_5_7",1,7.08009493150933e-06,0,0
"46","LR","groovy-1_5_7",-0.714285714285714,0.00136520792675381,0.316573947646397,0.316573947646397
"47","DT","groovy-1_5_7",-0.161904761904762,0.484586211358412,0.290803670203359,0.271458779381739
"48","NB","groovy-1_5_7",-0.238095238095238,0.292351846534004,0.296004751281877,0.296004751281877
"49","FFT","groovy-1_5_7",-0.80952380952381,0.000281567059828283,0.322837882,0.322837882
"50","nsga3","groovy-1_6_BETA_1",0,1,0.371239177962974,0.372413740548488
"51","DFDP","groovy-1_6_BETA_1",-0.121748178980229,0.413746069250437,0.380652310123894,0.406398690849027
"52","RF","groovy-1_6_BETA_1",0.780645161290323,0.000242162221272047,0.307309166000763,0.301383029549533
"53","LR","groovy-1_6_BETA_1",1,2.14343031036494e-06,0.172240319801107,0.172240319801107
"54","DT","groovy-1_6_BETA_1",1,2.14343031036494e-06,0,0
"55","NB","groovy-1_6_BETA_1",1,2.14343031036494e-06,-0.070331408367881,-0.070331408367881
"56","FFT","groovy-1_6_BETA_1",1,2.14343031036494e-06,0.29654805,0.29654805
"57","nsga3","hbase-0.94.0",1.82915398777393e-18,1,0.33028948078394,0.334496148737466
"58","DFDP","hbase-0.94.0",0.633714880332987,1.81795367706099e-05,0.318635873665843,0.31948535838453
"59","RF","hbase-0.94.0",0.819354838709677,0.000113413079007013,0.302757588046133,0.303404519270458
"60","LR","hbase-0.94.0",1,2.04719362478033e-06,0.118581290253103,0.118581290253103
"61","DT","hbase-0.94.0",0.161290322580645,0.451430980673655,0.328311328737961,0.328311328737961
"62","NB","hbase-0.94.0",1,2.04719362478033e-06,-0.0660955896131504,-0.0660955896131504
"63","FFT","hbase-0.94.0",0.870967741935484,3.5652008394575e-05,0.290521202,0.290521202
"64","nsga3","hbase-0.95.0",3.66880025463643e-18,1,0.253775475706051,0.251212098718924
"65","DFDP","hbase-0.95.0",-0.159209157127992,0.284601773714404,0.26038914741675,0.260623340010268
"66","RF","hbase-0.95.0",0.67741935483871,0.00144820041435854,0.0636669954222318,0
"67","LR","hbase-0.95.0",0.290322580645161,0.17348728921803,0.239273951001275,0.239273951001275
"68","DT","hbase-0.95.0",0.412903225806452,0.0536832794637725,0.223474047035204,0.229997279657754
"69","NB","hbase-0.95.0",1,2.29482375090894e-06,0.0497505250859498,0.0497505250859498
"70","FFT","hbase-0.95.0",-0.290322580645161,0.17348728921803,0.270063139,0.270063139
"71","nsga3","hive-0.10.0",3.66880025463643e-18,1,0.250783261543078,0.257472068430588
"72","DFDP","hive-0.10.0",-0.721123829344433,1.09219283910771e-06,0.268598786106793,0.268130723463135
"73","RF","hive-0.10.0",0.6,0.004822656802247,0.0903442687179017,0
"74","LR","hive-0.10.0",1,2.19067141966933e-06,0.120598960765599,0.120598960765599
"75","DT","hive-0.10.0",1,2.19067141966933e-06,0,0
"76","NB","hive-0.10.0",1,2.19067141966933e-06,0.0025864571173004,0.0025864571173004
"77","FFT","hive-0.10.0",-0.870967741935484,3.75523314133919e-05,0.263568308,0.263568308
"78","nsga3","hive-0.9.0",-8.85898097711543e-18,1,0.357847005808638,0.369386971007349
"79","DFDP","hive-0.9.0",0.810613943808533,4.30965978425073e-08,0.310771345553722,0.311441405207054
"80","RF","hive-0.9.0",0.858064516129032,5.68901497669644e-05,0.303246801601186,0.303942657826642
"81","LR","hive-0.9.0",1,2.26899188578855e-06,0.235229662061282,0.235229662061282
"82","DT","hive-0.9.0",0.870967741935484,3.85773897110505e-05,0.302708843492263,0.302708843492263
"83","NB","hive-0.9.0",1,2.26899188578855e-06,0.215683439755338,0.215683439755338
"84","FFT","hive-0.9.0",0.741935483870968,0.000458638446657477,0.323489805,0.323489805
"85","nsga3","jruby-1.1",5.48046711059608e-18,1,0.39200235895817,0.401411883330412
"86","DFDP","jruby-1.1",-0.373569198751301,0.0116952787834621,0.416490974546277,0.417850201582426
"87","RF","jruby-1.1",-0.806451612903226,0.000154248548463837,0.428959649496267,0.428510045221904
"88","LR","jruby-1.1",0.032258064516129,0.890420833356736,0.400377733071408,0.400377733071408
"89","DT","jruby-1.1",1,2.24340222088482e-06,0.335711929991238,0.335711929991238
"90","NB","jruby-1.1",1,2.24340222088482e-06,0.161922605145488,0.161922605145488
"91","FFT","jruby-1.1",1,2.24340222088482e-06,0.342434561,0.342434561
"92","nsga3","jruby-1.4.0",3.66880025463643e-18,1,0.287409988234359,0.294529752710284
"93","DFDP","jruby-1.4.0",-0.989594172736733,2.22116226093337e-11,0.352867628489803,0.354487059848657
"94","RF","jruby-1.4.0",-1,2.62435356203736e-06,0.447114853433511,0.444507505960131
"95","LR","jruby-1.4.0",-1,2.22034757405716e-06,0.362326540051528,0.362326540051528
"96","DT","jruby-1.4.0",-1,2.22034757405716e-06,0.349902828189079,0.349902828189079
"97","NB","jruby-1.4.0",1,2.22034757405716e-06,0.206026587394454,0.206026587394454
"98","FFT","jruby-1.4.0",-1,2.22034757405716e-06,0.35872141,0.35872141
"99","nsga3","jruby-1.5.0",-8.86597582984114e-18,1,0.192893862807844,0.18293515441799
"100","DFDP","jruby-1.5.0",-0.962539021852237,6.9346921240204e-11,0.299463579053093,0.299933588946975
"101","RF","jruby-1.5.0",-1,2.18840237217522e-06,0.326571007790642,0.323044699739455
"102","LR","jruby-1.5.0",1,1.83982439072252e-06,0.0695802253058682,0.0695802253058682
"103","DT","jruby-1.5.0",-1,1.92993999236492e-06,0.360167482449671,0.359852060068771
"104","NB","jruby-1.5.0",1,1.83982439072252e-06,0.173020760426965,0.173020760426965
"105","FFT","jruby-1.5.0",-1,1.83982439072252e-06,0.322397433,0.322397433
"106","nsga3","lucene-2.3.0",7.10677036932434e-18,1,0.265198109091863,0.264950289257175
"107","DFDP","lucene-2.3.0",-1,5.92927402802663e-12,0.347055393740596,0.346854361447319
"108","RF","lucene-2.3.0",-0.8,6.22791483756866e-05,0.33445909163108,0.345112860928282
"109","LR","lucene-2.3.0",1,4.40369393586879e-07,0.030418913991056,0.030418913991056
"110","DT","lucene-2.3.0",-1,4.40369393586879e-07,0.273585916374152,0.273585916374152
"111","NB","lucene-2.3.0",1,4.40369393586879e-07,0.0369612321382957,0.0369612321382957
"112","FFT","lucene-2.3.0",-1,4.40369393586879e-07,0.2717886,0.2717886
"113","nsga3","lucene-2.9.0",7.26765198201574e-18,1,0.330820989188838,0.336581901068285
"114","DFDP","lucene-2.9.0",-1,1.31705051970711e-11,0.513381299354703,0.513144670847434
"115","RF","lucene-2.9.0",-0.935483870967742,1.04693173368285e-05,0.472999598423516,0.51559303525608
"116","LR","lucene-2.9.0",1,2.066579899191e-06,0.0707434013499781,0.0707434013499781
"117","DT","lucene-2.9.0",1,2.066579899191e-06,0.241864580450792,0.241864580450792
"118","NB","lucene-2.9.0",1,2.066579899191e-06,0.0464344414155207,0.0464344414155207
"119","FFT","lucene-2.9.0",0.935483870967742,9.01405941887587e-06,0.282294391,0.282294391
"120","nsga3","lucene-3.0.0",1.06706478330751e-17,1,0.144118433539503,0.143253282393311
"121","DFDP","lucene-3.0.0",0.835587929240375,1.55470636889936e-08,0.0890752891104023,0.0887837920575506
"122","RF","lucene-3.0.0",1,2.32089959402738e-06,0.00806335736997829,-0.0037594474083078
"123","LR","lucene-3.0.0",1,1.99833786697533e-06,0.0666936264670665,0.0666936264670665
"124","DT","lucene-3.0.0",1,1.99833786697533e-06,0.0310677129937584,0.0310677129937584
"125","NB","lucene-3.0.0",0.290322580645161,0.170949997775171,0.140439536365329,0.140439536365329
"126","FFT","lucene-3.0.0",-0.290322580645161,0.170949997775171,0.161688871,0.161688871
"127","nsga3","wicket-1.3.0-beta2",-1.06706478330751e-17,1,0.23292182928671,0.233218955603135
"128","DFDP","wicket-1.3.0-beta2",1,1.31705051970711e-11,0.15475731542854,0.151312266483564
"129","RF","wicket-1.3.0-beta2",1,2.39082774016835e-06,0.02862846928864,0
"130","LR","wicket-1.3.0-beta2",1,2.09266582539189e-06,-0.0040590591689501,-0.0040590591689501
"131","DT","wicket-1.3.0-beta2",1,2.09266582539189e-06,0,0
"132","NB","wicket-1.3.0-beta2",1,2.09266582539189e-06,0.203954278592915,0.203954278592915
"133","FFT","wicket-1.3.0-beta2",0.806451612903226,0.000131812604601812,0.218028416,0.218028416
"134","nsga3","wicket-1.3.0-incubating-beta-1",0,1,0.296553100330866,0.293046151918873
"135","DFDP","wicket-1.3.0-incubating-beta-1",-1,9.94117598666250e-12,0.382472789788748,0.382291892958919
"136","RF","wicket-1.3.0-incubating-beta-1",0.632258064516129,0.00238707783674097,0.275444218066859,0.267818316157947
"137","LR","wicket-1.3.0-incubating-beta-1",-1,1.23733544474191e-06,0.321427979679694,0.321427979679694
"138","DT","wicket-1.3.0-incubating-beta-1",1,1.23733544474191e-06,0.254467384853989,0.254467384853989
"139","NB","wicket-1.3.0-incubating-beta-1",-0.483870967741935,0.0193632641681899,0.29597123310598,0.29597123310598
"140","FFT","wicket-1.3.0-incubating-beta-1",-1,1.23733544474191e-06,0.32150391,0.32150391
"141","nsga3","all",-5.72657579996712e-18,1,0.281857116877548,0.306449883735563
"142","DFDP","all",-0.24331398593593,3.198064908721e-13,0.329806963315577,0.334429874245176
"143","RF","all",-0.0899653979238754,0.0576755619848743,0.277917615991662,0.320343694159008
"144","LR","all",0.42439446366782,3.4054283934751e-19,0.197573361731545,0.237251806531279
"145","DT","all",0.177837370242215,0.000175184076315265,0.239808770574262,0.270919925591806
"146","NB","all",0.613321799307958,2.63505913406183e-38,0.151535275427442,0.167471682786226
"147","FFT","all",0.177373251090718,8.20755868599677e-05,0.273860998565217,0.290521202
