"","algorithm","file_id","effect_size","p_value","mean","median"
"66","FFT","hive-0.10.0",0.354838709677419,0.0948657289084725,0.713870499,0.713870499
"67","nsga3","hive-0.9.0",3.66880025463643e-18,1,0.758427640447138,0.762361993575595
"68","RF","hive-0.9.0",1,2.68291227098959e-06,0.611740597859355,0.612620089534383
"69","LR","hive-0.9.0",1,2.26899188578855e-06,0.55511108658048,0.55511108658048
"70","NB","hive-0.9.0",1,2.26899188578855e-06,0.41925540182574,0.41925540182574
"71","DT","hive-0.9.0",1,2.26899188578855e-06,0.652256431507969,0.652256431507969
"72","FFT","hive-0.9.0",0.67741935483871,0.00138476528698775,0.741965194,0.741965194
"73","nsga3","jruby-1.1",3.66880025463643e-18,1,0.600088455483856,0.613139339484966
"74","RF","jruby-1.1",1,2.65349897531612e-06,0.523215387302516,0.523899677304299
"75","LR","jruby-1.1",1,2.24340222088482e-06,0.531387427553637,0.531387427553637
"76","NB","jruby-1.1",1,2.24340222088482e-06,0.197079060139374,0.197079060139374
"77","DT","jruby-1.1",1,2.24340222088482e-06,0.43215571623473,0.43215571623473
"78","FFT","jruby-1.1",0.161290322580645,0.453200207143538,0.586715936,0.586715936
"79","nsga3","jruby-1.4.0",7.23967257111289e-18,1,0.755554431882357,0.756327597857561
"80","RF","jruby-1.4.0",0.419354838709677,0.0498330923192931,0.741356878992184,0.740066888154634
"81","LR","jruby-1.4.0",1,2.22034757405716e-06,0.651905528407554,0.651905528407554
"82","NB","jruby-1.4.0",1,2.22034757405716e-06,0.311303628440828,0.311303628440828
"83","DT","jruby-1.4.0",0.935483870967742,9.60125377124115e-06,0.727071895906333,0.727071895906333
"84","FFT","jruby-1.4.0",-1,2.22034757405716e-06,0.816707754,0.816707754
"85","nsga3","jruby-1.5.0",-3.66880025463643e-18,1,0.686068025145783,0.678385363079721
"86","RF","jruby-1.5.0",1,2.18840237217522e-06,0.583473480359658,0.57781843771556
"87","LR","jruby-1.5.0",1,1.83982439072252e-06,0.107176142543429,0.107176142543429
"88","NB","jruby-1.5.0",1,1.83982439072252e-06,0.445528940534587,0.445528940534587
"89","DT","jruby-1.5.0",-0.806451612903226,0.000124936343304047,0.709208529713377,0.708534467485734
"90","FFT","jruby-1.5.0",-1,1.83982439072252e-06,0.779105221,0.779105221
"91","nsga3","lucene-2.3.0",1.06776426858008e-17,1,0.661685852613555,0.661983652389223
"92","RF","lucene-2.3.0",-0.8,6.22791483756866e-05,0.69591770534859,0.70470517158606
"93","LR","lucene-2.3.0",1,4.40369393586879e-07,0.380324637090915,0.380324637090915
"94","NB","lucene-2.3.0",1,4.40369393586879e-07,0.120657982765021,0.120657982765021
"95","DT","lucene-2.3.0",1,4.40369393586879e-07,0.594081570019658,0.594081570019658
"96","FFT","lucene-2.3.0",-1,4.40369393586879e-07,0.666516115,0.666516115
"97","nsga3","lucene-2.9.0",3.66880025463643e-18,1,0.745709275817235,0.749884913754388
"98","RF","lucene-2.9.0",-0.258064516129032,0.228300230613326,0.718471414782657,0.766391234720007
"99","LR","lucene-2.9.0",1,2.066579899191e-06,0.210887540971385,0.210887540971385
"100","NB","lucene-2.9.0",1,2.066579899191e-06,0.0802879485718721,0.0802879485718721
"101","DT","lucene-2.9.0",1,2.066579899191e-06,0.601859281046276,0.601859281046276
"102","FFT","lucene-2.9.0",0.935483870967742,9.01405941887587e-06,0.708899197,0.708899197
"103","nsga3","lucene-3.0.0",-1.25102940999376e-17,1,0.623477245747235,0.63208257523888
"104","RF","lucene-3.0.0",1,2.17482910421301e-06,0.0303534698664544,0
"105","LR","lucene-3.0.0",1,1.99833786697533e-06,0.192701489480365,0.192701489480365
"106","NB","lucene-3.0.0",1,1.99833786697533e-06,0.167412649205929,0.167412649205929
"107","DT","lucene-3.0.0",1,1.99833786697533e-06,0.0965840615913708,0.0965840615913708
"108","FFT","lucene-3.0.0",1,1.99833786697533e-06,0.554214994,0.554214994
"109","nsga3","wicket-1.3.0-beta2",3.66880025463643e-18,1,0.74356773415342,0.741384185989714
"110","RF","wicket-1.3.0-beta2",1,2.2760128454157e-06,0.0364097746463932,0
"111","LR","wicket-1.3.0-beta2",1,2.09266582539189e-06,0,0
"112","NB","wicket-1.3.0-beta2",1,2.09266582539189e-06,0.558843663946593,0.558843663946593
"113","DT","wicket-1.3.0-beta2",1,2.09266582539189e-06,0,0
"114","FFT","wicket-1.3.0-beta2",-0.870967741935484,3.62575313929915e-05,0.755633404,0.755633404
"115","nsga3","wicket-1.3.0-incubating-beta-1",0,1,0.696176642925019,0.695080049957611
"116","RF","wicket-1.3.0-incubating-beta-1",1,1.48716835131007e-06,0.346981812888524,0.339110591591748
"117","LR","wicket-1.3.0-incubating-beta-1",1,1.23733544474191e-06,0.453073726858008,0.453073726858008
"118","NB","wicket-1.3.0-incubating-beta-1",1,1.23733544474191e-06,0.584097678054044,0.584097678054044
"119","DT","wicket-1.3.0-incubating-beta-1",1,1.23733544474191e-06,0.338850041888645,0.338850041888645
"120","FFT","wicket-1.3.0-incubating-beta-1",-0.741935483870968,0.000325623612719542,0.713245543,0.713245543
"121","nsga3","all",-4.78324487861252e-20,1,0.682163935309768,0.702534179055725
"122","RF","all",0.692871972318339,2.06816897937453e-48,0.434978321988467,0.52340104147305
"123","LR","all",0.852595155709343,2.32391476371221e-72,0.401330691799025,0.402006692199541
"124","NB","all",0.769031141868512,3.26377049401011e-59,0.341937126418689,0.254191344290101
"125","DT","all",0.760346020761246,6.28720815781786e-58,0.440873653957643,0.497549635814273
"126","FFT","all",0.00526553332330375,0.907058384044689,0.683943090434783,0.713356787
